ParticipantID: P001
Time;PosX;PosZ;Speed;Steer;Throttle;BrakeF;TTC;PredCrashX;PredCrashZ;CrashAngle
19.572;-54.946;-79.753;2.57;0.400;0.000;0.910;3.586;-48.704;-85.192;23.0
19.582;-54.927;-79.770;2.49;0.400;0.000;0.910;3.589;-48.833;-85.227;22.6
19.592;-54.909;-79.786;2.40;0.400;0.000;0.910;3.600;-49.087;-85.283;21.7
19.602;-54.893;-79.803;2.32;0.400;0.000;0.910;3.615;-49.335;-85.318;20.9
19.612;-54.877;-79.819;2.23;0.400;0.000;0.910;3.637;-49.486;-85.342;20.4
19.622;-54.862;-79.835;2.15;0.400;0.000;0.910;3.666;-49.713;-85.353;19.6
19.632;-54.848;-79.851;2.08;0.400;0.000;0.910;3.684;-49.823;-85.353;19.2
19.642;-54.835;-79.867;2.00;0.400;0.000;0.910;3.720;-50.039;-85.335;18.3
19.652;-54.822;-79.882;1.92;0.400;0.000;0.910;3.768;-50.239;-85.310;17.5
19.662;-54.810;-79.896;1.85;0.356;0.000;0.520;3.798;-50.333;-85.296;17.1
19.672;-54.799;-79.910;1.78;0.356;0.000;0.520;3.863;-50.498;-85.247;16.3
19.682;-54.789;-79.924;1.71;0.356;0.000;0.520;3.931;-50.664;-85.181;15.4
19.692;-54.779;-79.937;1.63;0.356;0.000;0.520;3.971;-50.742;-85.148;15.0
19.702;-54.769;-79.950;1.56;0.356;0.000;0.520;4.086;-50.907;-85.077;14.0
19.712;-54.760;-79.962;1.49;0.356;0.000;0.520;4.149;-51.006;-85.021;13.4
19.722;-54.752;-79.974;1.42;0.356;0.000;0.520;4.265;-51.143;-84.940;12.4
19.732;-54.744;-79.985;1.35;0.356;0.000;0.520;4.333;-51.205;-84.902;12.0
19.742;-54.736;-79.996;1.28;0.356;0.000;0.520;4.483;-51.328;-84.821;11.0
19.752;-54.729;-80.006;1.20;0.356;0.000;0.520;4.613;-51.435;-84.738;10.1
19.762;-54.723;-80.016;1.16;0.333;0.000;0.000;4.720;-51.551;-84.650;9.0
19.772;-54.716;-80.026;1.17;0.333;0.000;0.000;4.662;-51.609;-84.608;8.5
19.782;-54.710;-80.036;1.18;0.333;0.000;0.000;4.543;-51.718;-84.519;7.3
19.792;-54.704;-80.046;1.18;0.333;0.000;0.000;4.422;-51.826;-84.421;6.0
19.802;-54.697;-80.056;1.18;0.333;0.000;0.000;4.364;-51.877;-84.373;5.4
19.812;-54.691;-80.066;1.18;0.333;0.000;0.000;4.251;-51.980;-84.278;3.9
19.822;-54.685;-80.076;1.19;0.333;0.000;0.000;4.200;-52.024;-84.233;3.2
19.832;-54.678;-80.086;1.18;0.333;0.000;0.000;4.104;-52.106;-84.144;1.8
19.842;-54.672;-80.096;1.19;0.333;0.000;0.000;4.014;-52.186;-84.059;0.4
19.852;-54.666;-80.106;1.18;0.333;0.000;0.000;3.927;-52.264;-83.972;-1.3
19.862;-54.660;-80.116;1.18;0.311;0.000;0.000;3.886;-52.302;-83.929;-2.1
19.872;-54.654;-80.126;1.18;0.311;0.000;0.000;3.808;-52.366;-83.843;-3.8
19.882;-54.648;-80.136;1.18;0.311;0.000;0.000;3.741;-52.426;-83.762;-5.6
19.892;-54.642;-80.146;1.18;0.311;0.000;0.000;3.706;-52.460;-83.721;-6.6
19.902;-54.636;-80.157;1.18;0.311;0.000;0.000;3.648;-52.520;-83.641;-8.7
19.912;-54.630;-80.167;1.18;0.311;0.000;0.000;3.604;-52.571;-83.574;-10.5
19.922;-54.624;-80.177;1.17;0.311;0.000;0.000;3.568;-52.622;-83.508;-12.7
19.932;-54.618;-80.187;1.17;0.311;0.000;0.000;3.554;-52.647;-83.477;-13.8
19.942;-54.612;-80.197;1.17;0.311;0.000;0.000;3.536;-52.692;-83.417;-16.0
19.952;-54.606;-80.207;1.17;0.311;0.000;0.000;3.531;-52.733;-83.367;-18.3
19.962;-54.600;-80.217;1.17;0.267;0.000;0.000;3.540;-52.773;-83.317;-20.8
19.972;-54.594;-80.227;1.16;0.267;0.000;0.000;3.561;-52.800;-83.267;-23.4
19.982;-54.588;-80.237;1.16;0.267;0.000;0.000;3.580;-52.813;-83.243;-24.9
19.992;-54.583;-80.247;1.16;0.267;0.000;0.000;3.637;-52.837;-83.203;-27.8
20.002;-54.577;-80.257;1.16;0.267;0.000;0.000;3.672;-52.847;-83.187;-29.2
20.012;-54.571;-80.267;1.16;0.267;0.000;0.000;3.772;-52.867;-83.159;-32.3
20.022;-54.565;-80.277;1.16;0.267;0.000;0.000;3.899;-52.881;-83.141;-35.3
20.032;-54.559;-80.287;1.15;0.267;0.000;0.000;3.973;-52.887;-83.135;-36.7
20.042;-54.554;-80.297;1.15;0.267;0.000;0.000;4.159;-52.895;-83.129;-39.8
20.052;-54.548;-80.307;1.15;0.267;0.000;0.000;4.392;-52.900;-83.131;-42.9
20.062;-54.542;-80.317;1.15;0.267;0.000;0.000;4.528;-52.900;-83.136;-44.5
20.072;-54.537;-80.327;1.15;0.200;0.000;0.000;4.843;-52.891;-83.146;-47.7
20.082;-54.531;-80.337;1.14;0.200;0.000;0.000;5.189;-52.872;-83.160;-50.6
20.092;-54.525;-80.347;1.14;0.200;0.000;0.000;5.413;-52.861;-83.171;-52.2
20.102;-54.519;-80.357;1.14;0.200;0.000;0.000;5.914;-52.838;-83.200;-55.2
20.112;-54.514;-80.367;1.14;0.200;0.000;0.000;6.519;-52.813;-83.236;-58.1
20.122;-54.508;-80.377;1.14;0.200;0.000;0.000;6.851;-52.800;-83.256;-59.4
20.132;-54.502;-80.387;1.14;0.200;0.000;0.000;7.661;-52.772;-83.303;-62.2
20.142;-54.496;-80.396;1.13;0.200;0.000;0.000;8.757;-52.739;-83.360;-65.0
20.152;-54.491;-80.406;1.14;0.200;0.000;0.000;9.980;-52.707;-83.416;-67.4
20.162;-54.485;-80.416;1.14;0.156;0.000;0.000;10.717;-52.690;-83.447;-68.5
20.172;-54.479;-80.426;1.13;0.156;0.000;0.000;12.432;-52.642;-83.509;-70.9
20.182;-54.474;-80.435;1.13;0.156;0.000;0.000;14.759;-52.592;-83.580;-73.3
20.192;-54.468;-80.445;1.13;0.156;0.000;0.000;16.222;-52.566;-83.618;-74.4
20.202;-54.462;-80.455;1.13;0.156;0.000;0.000;20.402;-52.509;-83.705;-76.8
20.212;-54.456;-80.465;1.12;0.156;0.000;0.000;22.869;-52.483;-83.746;-77.8
20.222;-54.451;-80.474;1.12;0.156;0.000;0.000;30.033;-52.429;-83.834;-79.8
20.232;-54.445;-80.484;1.12;0.156;0.000;0.000;41.006;-52.377;-83.920;-81.5
20.242;-54.439;-80.493;1.12;0.156;0.000;0.000;60.043;-52.327;-84.005;-83.1
20.252;-54.433;-80.503;1.12;0.156;0.000;0.000;104.938;-52.276;-84.092;-84.6
20.262;-54.428;-80.513;1.12;0.156;0.000;0.000;167.861;-52.249;-84.140;-85.4
20.272;-54.422;-80.522;1.12;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.282;-54.416;-80.532;1.11;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.292;-54.411;-80.541;1.11;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.302;-54.405;-80.551;1.11;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.312;-54.399;-80.560;1.11;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.322;-54.393;-80.570;1.11;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.332;-54.388;-80.580;1.11;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.342;-54.382;-80.589;1.10;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.352;-54.376;-80.599;1.10;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.362;-54.371;-80.608;1.10;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.372;-54.365;-80.617;1.10;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.382;-54.360;-80.627;1.10;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.392;-54.354;-80.636;1.10;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.402;-54.348;-80.646;1.10;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.412;-54.343;-80.655;1.09;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.422;-54.337;-80.665;1.09;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.432;-54.332;-80.674;1.09;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.442;-54.326;-80.684;1.09;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.452;-54.321;-80.693;1.09;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.462;-54.315;-80.702;1.09;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.472;-54.310;-80.712;1.09;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.482;-54.304;-80.721;1.09;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.492;-54.299;-80.731;1.09;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.502;-54.293;-80.740;1.08;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.512;-54.288;-80.749;1.08;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.522;-54.283;-80.759;1.08;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.532;-54.277;-80.768;1.08;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.542;-54.272;-80.777;1.08;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.552;-54.266;-80.787;1.08;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.562;-54.261;-80.796;1.07;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.572;-54.256;-80.805;1.07;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.582;-54.250;-80.815;1.07;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.592;-54.245;-80.824;1.07;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.602;-54.240;-80.833;1.07;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.612;-54.235;-80.842;1.06;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.622;-54.229;-80.852;1.07;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
20.632;-54.224;-80.861;1.07;0.133;0.000;0.000;424.977;-52.218;-84.194;-86.2
