ParticipantID: P001
Time;PosX;PosZ;Speed;Steer;Throttle;BrakeF;TTC;PredCrashX;PredCrashZ;CrashAngle
24.858;-59.397;-78.618;10.66;0.044;0.000;1.000;1.455;-48.252;-80.048;38.4
24.868;-59.292;-78.632;10.58;0.044;0.000;1.000;1.436;-48.333;-80.084;38.0
24.878;-59.188;-78.646;10.49;0.044;0.000;1.000;1.417;-48.413;-80.112;37.7
24.888;-59.084;-78.660;10.41;0.044;0.000;0.960;1.397;-48.497;-80.139;37.3
24.898;-58.982;-78.675;10.33;0.044;0.000;0.960;1.376;-48.584;-80.165;37.0
24.908;-58.880;-78.690;10.24;0.044;0.000;0.960;1.356;-48.670;-80.191;36.6
24.918;-58.779;-78.705;10.16;0.044;0.000;0.960;1.337;-48.747;-80.218;36.2
24.928;-58.680;-78.721;10.08;0.044;0.000;0.960;1.317;-48.830;-80.236;35.8
24.938;-58.581;-78.736;9.99;0.044;0.000;0.960;1.306;-48.880;-80.259;35.6
24.948;-58.482;-78.752;9.91;0.044;0.000;0.960;1.281;-48.980;-80.281;35.1
24.958;-58.385;-78.768;9.83;0.044;0.000;0.960;1.272;-49.019;-80.297;34.9
24.968;-58.289;-78.785;9.75;0.044;0.000;0.960;1.232;-49.184;-80.337;34.1
24.978;-58.193;-78.802;9.66;0.044;0.000;0.960;1.220;-49.235;-80.351;33.9
24.988;-58.099;-78.818;9.58;0.044;0.000;0.960;1.199;-49.324;-80.372;33.4
24.998;-58.005;-78.836;9.50;0.044;0.000;1.000;1.177;-49.411;-80.400;32.9
25.008;-57.912;-78.853;9.41;0.044;0.000;1.000;1.155;-49.504;-80.419;32.4
25.018;-57.820;-78.871;9.33;0.044;0.000;1.000;1.133;-49.596;-80.437;31.9
25.028;-57.729;-78.888;9.25;0.044;0.000;1.000;1.112;-49.682;-80.455;31.4
25.038;-57.639;-78.906;9.16;0.044;0.000;1.000;1.092;-49.763;-80.474;30.9
25.048;-57.549;-78.925;9.08;0.044;0.000;1.000;1.069;-49.860;-80.489;30.3
25.058;-57.461;-78.943;9.00;0.044;0.000;1.000;1.049;-49.940;-80.506;29.8
25.068;-57.373;-78.962;8.92;0.044;0.000;1.000;1.028;-50.027;-80.521;29.2
25.078;-57.287;-78.980;8.84;0.044;0.000;1.000;1.006;-50.117;-80.534;28.6
25.088;-57.201;-78.999;8.75;0.044;0.000;1.000;0.985;-50.202;-80.547;28.0
25.098;-57.116;-79.019;8.67;0.044;0.000;1.000;0.962;-50.295;-80.558;27.3
25.108;-57.032;-79.038;8.59;0.044;0.000;1.000;0.941;-50.381;-80.569;26.6
25.118;-56.949;-79.058;8.51;0.044;0.000;1.000;0.918;-50.477;-80.583;25.9
25.128;-56.867;-79.077;8.43;0.044;0.000;1.000;0.897;-50.560;-80.593;25.2
25.138;-56.785;-79.097;8.35;0.044;0.000;1.000;0.875;-50.649;-80.600;24.4
25.148;-56.705;-79.117;8.27;0.044;0.000;1.000;0.854;-50.733;-80.607;23.6
25.158;-56.625;-79.138;8.19;0.044;0.000;1.000;0.833;-50.818;-80.613;22.8
25.168;-56.546;-79.158;8.10;0.044;0.000;1.000;0.813;-50.898;-80.619;21.9
25.178;-56.468;-79.178;8.02;0.044;0.000;1.000;0.795;-50.973;-80.626;21.1
25.188;-56.391;-79.199;7.94;0.044;0.000;1.000;0.775;-51.049;-80.631;20.3
25.198;-56.315;-79.220;7.86;0.044;0.000;0.980;0.766;-51.086;-80.636;19.8
25.208;-56.240;-79.241;7.78;0.044;0.000;0.980;0.746;-51.165;-80.639;18.9
25.218;-56.165;-79.262;7.70;0.044;0.000;0.980;0.728;-51.235;-80.648;18.0
25.228;-56.092;-79.283;7.62;0.044;0.000;0.980;0.712;-51.298;-80.648;17.1
25.238;-56.019;-79.304;7.54;0.044;0.000;0.980;0.696;-51.361;-80.657;16.2
25.248;-55.947;-79.325;7.46;0.044;0.000;0.980;0.680;-51.421;-80.657;15.2
25.258;-55.876;-79.346;7.39;0.044;0.000;0.980;0.665;-51.479;-80.660;14.2
25.268;-55.806;-79.368;7.31;0.044;0.000;0.980;0.651;-51.534;-80.664;13.3
25.278;-55.737;-79.389;7.23;0.044;0.000;0.980;0.637;-51.585;-80.668;12.3
25.288;-55.668;-79.411;7.15;0.044;0.000;0.980;0.624;-51.635;-80.672;11.3
25.298;-55.600;-79.432;7.07;0.044;0.000;0.900;0.610;-51.686;-80.675;10.2
25.308;-55.534;-79.454;6.99;0.044;0.000;0.900;0.597;-51.736;-80.680;9.0
25.318;-55.468;-79.476;6.91;0.044;0.000;0.900;0.585;-51.778;-80.684;8.0
25.328;-55.402;-79.497;6.84;0.044;0.000;0.900;0.573;-51.820;-80.687;6.8
25.338;-55.338;-79.519;6.76;0.044;0.000;0.900;0.563;-51.857;-80.691;5.7
25.348;-55.275;-79.541;6.68;0.044;0.000;0.900;0.552;-51.895;-80.694;4.5
25.358;-55.212;-79.562;6.60;0.044;0.000;0.900;0.543;-51.930;-80.697;3.3
25.368;-55.150;-79.584;6.52;0.044;0.000;0.900;0.533;-51.963;-80.700;2.0
25.378;-55.089;-79.606;6.45;0.044;0.000;0.900;0.525;-51.992;-80.704;0.9
25.388;-55.029;-79.628;6.37;0.044;0.000;0.900;0.516;-52.020;-80.710;-0.9
25.398;-54.969;-79.649;6.29;0.044;0.000;0.880;0.509;-52.047;-80.713;-2.2
25.408;-54.911;-79.671;6.22;0.044;0.000;0.880;0.505;-52.059;-80.717;-2.8
25.418;-54.853;-79.692;6.14;0.044;0.000;0.880;0.499;-52.080;-80.721;-4.2
25.428;-54.796;-79.714;6.06;0.044;0.000;0.880;0.494;-52.098;-80.726;-5.5
25.438;-54.740;-79.735;5.99;0.044;0.000;0.880;0.488;-52.115;-80.734;-6.9
25.448;-54.684;-79.757;5.91;0.044;0.000;0.880;0.484;-52.129;-80.739;-8.3
25.458;-54.629;-79.778;5.84;0.044;0.000;0.880;0.481;-52.140;-80.746;-9.6
25.468;-54.576;-79.799;5.76;0.044;0.000;0.880;0.478;-52.151;-80.752;-11.0
25.478;-54.522;-79.820;5.68;0.044;0.000;0.880;0.476;-52.159;-80.758;-12.4
25.488;-54.470;-79.841;5.61;0.044;0.000;0.880;0.474;-52.166;-80.765;-13.9
25.498;-54.419;-79.862;5.53;0.044;0.000;0.880;0.473;-52.171;-80.774;-15.4
25.508;-54.368;-79.883;5.46;0.044;0.000;0.880;0.473;-52.173;-80.779;-16.2
25.518;-54.318;-79.904;5.38;0.044;0.000;0.880;0.473;-52.176;-80.788;-17.8
25.528;-54.269;-79.924;5.31;0.044;0.000;0.880;0.474;-52.176;-80.796;-19.2
25.538;-54.220;-79.945;5.23;0.044;0.000;0.880;0.476;-52.175;-80.806;-20.8
25.548;-54.172;-79.965;5.16;0.044;0.000;0.880;0.477;-52.174;-80.811;-21.5
25.558;-54.125;-79.985;5.09;0.044;0.000;0.880;0.480;-52.171;-80.821;-23.0
25.568;-54.079;-80.005;5.01;0.044;0.000;0.880;0.484;-52.166;-80.832;-24.5
25.578;-54.034;-80.025;4.94;0.044;0.000;0.880;0.486;-52.163;-80.837;-25.2
25.588;-53.989;-80.044;4.86;0.044;0.000;0.880;0.491;-52.157;-80.848;-26.6
25.598;-53.945;-80.064;4.79;0.044;0.000;0.880;0.496;-52.150;-80.859;-27.9
25.608;-53.901;-80.083;4.71;0.044;0.000;0.930;0.499;-52.146;-80.864;-28.5
25.618;-53.859;-80.103;4.64;0.044;0.000;0.930;0.504;-52.139;-80.875;-29.5
25.628;-53.817;-80.121;4.57;0.044;0.000;0.930;0.509;-52.132;-80.884;-30.4
25.638;-53.776;-80.140;4.49;0.044;0.000;0.930;0.514;-52.125;-80.892;-31.2
25.648;-53.735;-80.159;4.42;0.044;0.000;0.930;0.520;-52.118;-80.901;-32.1
25.658;-53.696;-80.177;4.35;0.044;0.000;0.930;0.527;-52.110;-80.910;-33.0
25.668;-53.657;-80.195;4.27;0.044;0.000;0.930;0.535;-52.103;-80.918;-33.9
25.678;-53.618;-80.213;4.20;0.044;0.000;0.930;0.543;-52.094;-80.927;-34.9
25.688;-53.581;-80.231;4.12;0.044;0.000;0.930;0.555;-52.084;-80.938;-36.1
25.698;-53.544;-80.249;4.05;0.044;0.000;0.930;0.566;-52.075;-80.946;-37.1
25.708;-53.508;-80.266;3.98;0.044;0.000;1.000;0.578;-52.065;-80.955;-38.1
25.718;-53.472;-80.283;3.91;0.044;0.000;1.000;0.585;-52.059;-80.960;-38.8
25.728;-53.437;-80.300;3.84;0.044;0.000;1.000;0.603;-52.047;-80.971;-40.1
25.738;-53.403;-80.316;3.76;0.044;0.000;1.000;0.622;-52.035;-80.982;-41.5
25.748;-53.370;-80.333;3.69;0.044;0.000;1.000;0.640;-52.024;-80.991;-42.6
25.758;-53.337;-80.349;3.62;0.044;0.000;1.000;0.652;-52.017;-80.996;-43.4
25.768;-53.287;-80.373;7.96;0.044;0.000;1.000;0.626;-51.994;-80.964;-45.1
25.778;-53.242;-80.393;5.26;0.044;0.000;1.000;0.571;-52.007;-80.944;-46.7
25.788;-53.202;-80.410;6.63;0.044;0.000;1.000;0.552;-52.012;-80.924;-48.4
25.798;-53.156;-80.430;9.09;0.044;0.000;1.000;0.501;-52.063;-80.885;-52.4
25.808;-53.119;-80.445;7.83;0.044;0.000;1.000;0.470;-52.123;-80.843;-56.0
25.818;-53.111;-80.445;7.30;0.044;0.000;1.000;0.443;-52.778;-80.542;-56.7
25.828;-53.101;-80.447;6.78;0.044;0.000;1.000;0.491;-52.759;-80.544;-57.5
25.838;-53.092;-80.449;6.26;0.044;0.000;1.000;0.526;-52.747;-80.546;-57.9
25.848;-53.082;-80.451;5.90;0.044;0.000;1.000;0.593;-52.725;-80.551;-58.7
25.858;-53.074;-80.452;5.71;0.044;0.000;1.000;0.681;-52.718;-80.550;-59.6
25.868;-53.066;-80.453;5.53;0.044;0.000;1.000;0.764;-52.712;-80.550;-60.1
25.878;-53.059;-80.454;5.36;0.044;0.000;1.000;0.872;-52.707;-80.549;-60.6
25.888;-53.053;-80.455;5.20;0.044;0.000;1.000;1.013;-52.700;-80.548;-61.0
25.898;-53.048;-80.455;5.04;0.044;0.000;1.000;1.119;-52.696;-80.547;-61.2
25.908;-53.043;-80.455;4.88;0.044;0.000;1.000;1.344;-52.689;-80.545;-61.5
25.918;-53.039;-80.454;4.73;0.044;0.000;1.000;1.731;-52.680;-80.543;-61.8
25.928;-53.032;-80.456;2.28;0.044;0.000;1.000;2.169;-52.687;-80.547;-60.9
25.938;-53.025;-80.458;2.32;0.044;0.000;1.000;2.594;-52.689;-80.547;-59.7
25.948;-53.017;-80.460;2.25;0.044;0.000;1.000;3.008;-52.679;-80.544;-58.8
25.958;-53.010;-80.461;2.13;0.044;0.000;1.000;3.312;-52.657;-80.544;-57.9
25.968;-53.003;-80.463;2.00;0.044;0.000;1.000;3.679;-52.634;-80.549;-57.2
25.978;-52.995;-80.464;1.90;0.044;0.000;1.000;4.072;-52.611;-80.558;-56.5
25.988;-52.988;-80.466;1.81;0.044;0.000;1.000;4.449;-52.581;-80.565;-55.9
25.998;-52.981;-80.467;1.72;0.044;0.000;1.000;4.605;-52.566;-80.568;-55.7
26.008;-52.987;-80.468;1.19;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.018;-52.996;-80.469;1.11;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.028;-53.004;-80.470;1.02;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.038;-53.011;-80.470;0.94;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.048;-53.018;-80.471;0.86;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.058;-53.024;-80.472;0.78;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.068;-53.029;-80.473;0.71;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.078;-53.034;-80.474;0.64;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.088;-53.038;-80.475;0.57;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.098;-53.042;-80.476;0.51;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.108;-53.045;-80.477;0.49;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.118;-53.050;-80.479;0.72;0.044;0.000;1.000;4.733;-52.550;-80.572;-55.5
26.128;-53.054;-80.483;0.87;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.138;-53.059;-80.488;0.89;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.148;-53.063;-80.493;0.86;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.158;-53.067;-80.498;0.81;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.168;-53.071;-80.503;0.80;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.178;-53.073;-80.509;0.83;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.188;-53.076;-80.515;0.81;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.198;-53.078;-80.522;0.79;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.208;-53.081;-80.529;0.76;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.218;-53.083;-80.535;0.74;0.044;0.000;0.620;4.733;-52.550;-80.572;-55.5
26.228;-53.086;-80.542;0.72;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.238;-53.088;-80.549;0.71;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.248;-53.090;-80.555;0.70;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.258;-53.093;-80.562;0.70;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.268;-53.095;-80.569;0.72;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.278;-53.097;-80.575;0.73;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.288;-53.099;-80.582;0.75;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.298;-53.101;-80.588;0.78;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.308;-53.104;-80.595;0.81;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.318;-53.105;-80.601;0.84;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.328;-53.107;-80.608;0.89;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.338;-53.109;-80.614;0.94;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.348;-53.111;-80.621;0.98;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.358;-53.112;-80.627;1.03;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.368;-53.114;-80.634;1.08;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.378;-53.115;-80.641;1.14;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.388;-53.116;-80.647;1.20;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.398;-53.117;-80.654;1.25;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.408;-53.118;-80.660;1.32;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.418;-53.118;-80.667;1.38;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.428;-53.119;-80.674;1.44;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.438;-53.119;-80.680;1.51;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.448;-53.119;-80.687;1.57;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.458;-53.118;-80.694;1.64;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.468;-53.118;-80.701;1.71;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.478;-53.117;-80.708;1.77;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.488;-53.116;-80.715;1.84;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.498;-53.115;-80.721;1.91;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.508;-53.113;-80.728;1.98;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.518;-53.111;-80.735;2.04;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.528;-53.109;-80.742;2.11;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
26.538;-53.107;-80.749;2.18;0.067;0.000;0.000;4.733;-52.550;-80.572;-55.5
