ParticipantID: P001
Time;PosX;PosZ;Speed;Steer;Throttle;BrakeF;TTC;PredCrashX;PredCrashZ;CrashAngle
9.266;3.245;17.465;4.14;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.276;3.269;17.499;4.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.286;3.293;17.532;4.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.296;3.317;17.566;4.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.306;3.341;17.600;4.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.316;3.364;17.634;4.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.326;3.388;17.667;4.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.336;3.412;17.701;4.12;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.346;3.435;17.735;4.12;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.356;3.459;17.768;4.12;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.366;3.483;17.802;4.12;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.376;3.506;17.836;4.12;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.386;3.530;17.870;4.12;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.396;3.554;17.903;4.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.406;3.577;17.937;4.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.416;3.601;17.971;4.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.426;3.625;18.004;4.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.436;3.648;18.038;4.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.446;3.672;18.072;4.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.456;3.695;18.105;4.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.466;3.719;18.139;4.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.476;3.742;18.172;4.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.486;3.766;18.206;4.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.496;3.789;18.240;4.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.506;3.813;18.273;4.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.516;3.836;18.307;4.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.526;3.860;18.340;4.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.536;3.883;18.374;4.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.546;3.907;18.408;4.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.556;3.930;18.441;4.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.566;3.953;18.475;4.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.576;3.977;18.508;4.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.586;4.000;18.542;4.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.596;4.024;18.575;4.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.606;4.047;18.609;4.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.616;4.070;18.642;4.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.626;4.094;18.676;4.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.636;4.117;18.709;4.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.646;4.141;18.743;4.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.656;4.164;18.776;4.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.666;4.187;18.809;4.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.676;4.211;18.843;4.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.686;4.234;18.876;4.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.696;4.257;18.910;4.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.706;4.281;18.943;4.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.716;4.304;18.977;4.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.726;4.327;19.010;4.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.736;4.350;19.043;4.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.746;4.374;19.077;4.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.756;4.397;19.110;4.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.766;4.420;19.143;4.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.776;4.443;19.177;4.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.786;4.467;19.210;4.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.796;4.490;19.243;4.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.806;4.513;19.277;4.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.816;4.536;19.310;4.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.826;4.560;19.343;4.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.836;4.583;19.377;4.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.846;4.606;19.410;4.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.856;4.629;19.443;4.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.866;4.653;19.476;4.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.876;4.676;19.510;4.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.886;4.699;19.543;4.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.896;4.722;19.576;4.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.906;4.745;19.609;4.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.916;4.768;19.642;4.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.926;4.792;19.676;4.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.936;4.815;19.709;4.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.946;4.838;19.742;4.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.956;4.861;19.775;4.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.966;4.884;19.808;4.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.976;4.907;19.841;4.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.986;4.930;19.874;4.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
9.996;4.953;19.908;4.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.006;4.976;19.941;4.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.016;5.000;19.974;4.03;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.026;5.023;20.007;4.03;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.036;5.046;20.040;4.03;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.046;5.069;20.073;4.00;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.056;5.091;20.106;3.92;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.066;5.112;20.138;3.89;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.076;5.133;20.171;3.87;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.086;5.152;20.204;3.86;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.096;5.172;20.238;3.86;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.106;5.191;20.271;3.85;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.116;5.209;20.305;3.84;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.126;5.227;20.339;3.83;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.136;5.244;20.374;3.82;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.146;5.260;20.408;3.82;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.156;5.276;20.443;3.81;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.166;5.292;20.477;3.80;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.176;5.307;20.512;3.79;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.186;5.321;20.547;3.78;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.196;5.335;20.582;3.78;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.206;5.348;20.618;3.77;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.216;5.361;20.653;3.76;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.226;5.373;20.689;3.75;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.236;5.385;20.724;3.75;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.246;5.396;20.760;3.74;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.256;5.407;20.796;3.73;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.266;5.417;20.831;3.72;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.276;5.427;20.867;3.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.286;5.436;20.903;3.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.296;5.445;20.939;3.70;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.306;5.453;20.975;3.69;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.316;5.461;21.011;3.69;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.326;5.468;21.047;3.68;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.336;5.475;21.084;3.67;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.346;5.482;21.120;3.67;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.356;5.488;21.156;3.66;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.366;5.493;21.192;3.65;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.376;5.498;21.228;3.65;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.386;5.503;21.264;3.64;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.396;5.507;21.300;3.63;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.406;5.510;21.337;3.63;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.416;5.513;21.373;3.62;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.426;5.516;21.409;3.61;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.436;5.518;21.445;3.61;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.446;5.520;21.481;3.60;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.456;5.522;21.517;3.60;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.466;5.523;21.553;3.59;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.476;5.523;21.588;3.58;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.486;5.523;21.624;3.58;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.496;5.523;21.660;3.57;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.506;5.522;21.696;3.57;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.516;5.521;21.731;3.56;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.526;5.519;21.767;3.55;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.536;5.517;21.802;3.55;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.546;5.515;21.838;3.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.556;5.512;21.873;3.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.566;5.509;21.908;3.53;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.576;5.505;21.943;3.52;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.586;5.501;21.978;3.52;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.596;5.497;22.013;3.51;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.606;5.492;22.048;3.51;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.616;5.487;22.082;3.50;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.626;5.481;22.117;3.50;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.636;5.475;22.151;3.49;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.646;5.469;22.185;3.48;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.656;5.462;22.220;3.48;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.666;5.455;22.254;3.47;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.676;5.447;22.287;3.47;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.686;5.439;22.321;3.46;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.696;5.431;22.355;3.46;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.706;5.422;22.388;3.45;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.716;5.413;22.421;3.45;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.726;5.404;22.455;3.44;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.736;5.394;22.488;3.44;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.746;5.384;22.520;3.43;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.756;5.374;22.553;3.42;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.766;5.363;22.586;3.42;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.776;5.352;22.618;3.41;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.786;5.340;22.650;3.41;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.796;5.329;22.682;3.40;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.806;5.316;22.714;3.40;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.816;5.304;22.745;3.39;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.826;5.291;22.777;3.39;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.836;5.278;22.808;3.38;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.846;5.264;22.839;3.38;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.856;5.251;22.870;3.37;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.866;5.237;22.900;3.37;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.876;5.222;22.931;3.36;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.886;5.207;22.961;3.36;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.896;5.192;22.991;3.35;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.906;5.177;23.021;3.35;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.916;5.161;23.050;3.34;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.926;5.145;23.080;3.34;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.936;5.129;23.109;3.33;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.946;5.113;23.138;3.33;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.956;5.096;23.166;3.32;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.966;5.079;23.195;3.32;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.976;5.061;23.223;3.32;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.986;5.044;23.251;3.31;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
10.996;5.026;23.279;3.31;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.006;5.008;23.307;3.30;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.016;4.989;23.334;3.30;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.026;4.970;23.361;3.29;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.036;4.951;23.388;3.29;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.046;4.932;23.414;3.28;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.056;4.912;23.441;3.28;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.066;4.893;23.467;3.28;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.076;4.873;23.493;3.27;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.086;4.852;23.518;3.27;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.096;4.832;23.544;3.26;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.106;4.811;23.569;3.26;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.116;4.790;23.594;3.25;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.126;4.769;23.618;3.25;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.136;4.747;23.643;3.24;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.146;4.726;23.667;3.24;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.156;4.704;23.691;3.23;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.166;4.682;23.714;3.23;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.176;4.659;23.738;3.23;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.186;4.637;23.761;3.22;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.196;4.614;23.783;3.22;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.206;4.591;23.806;3.21;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.216;4.568;23.828;3.21;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.226;4.545;23.850;3.21;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.236;4.521;23.872;3.20;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.246;4.497;23.893;3.20;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.256;4.473;23.914;3.19;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.266;4.449;23.935;3.19;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.276;4.425;23.956;3.18;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.286;4.400;23.976;3.18;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.296;4.376;23.996;3.18;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.306;4.351;24.016;3.17;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.316;4.326;24.036;3.17;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.326;4.301;24.055;3.16;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.336;4.275;24.074;3.16;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.346;4.250;24.092;3.16;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.356;4.224;24.111;3.15;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.366;4.198;24.129;3.15;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.376;4.173;24.146;3.14;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.386;4.146;24.164;3.14;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.396;4.120;24.181;3.14;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.406;4.094;24.198;3.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.416;4.067;24.215;3.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.426;4.041;24.231;3.13;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.436;4.014;24.247;3.12;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.446;3.987;24.263;3.12;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.456;3.960;24.278;3.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.466;3.933;24.294;3.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.476;3.905;24.308;3.11;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.486;3.878;24.323;3.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.496;3.851;24.337;3.10;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.506;3.823;24.351;3.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.516;3.795;24.365;3.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.526;3.767;24.379;3.09;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.536;3.740;24.392;3.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.546;3.712;24.405;3.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.556;3.683;24.417;3.08;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.566;3.655;24.429;3.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.576;3.627;24.441;3.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.586;3.599;24.453;3.07;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.596;3.570;24.464;3.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.606;3.542;24.476;3.06;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.616;3.513;24.486;3.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.626;3.484;24.497;3.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.636;3.456;24.507;3.05;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.646;3.427;24.517;3.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.656;3.398;24.527;3.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.666;3.369;24.536;3.04;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.676;3.340;24.545;3.03;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.686;3.311;24.554;3.03;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.696;3.282;24.562;3.03;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.706;3.253;24.570;3.02;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.716;3.224;24.578;3.02;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.726;3.195;24.586;3.02;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.736;3.165;24.593;3.01;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.746;3.136;24.600;3.01;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.756;3.107;24.607;3.01;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.766;3.077;24.613;3.00;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.776;3.048;24.619;3.00;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.786;3.019;24.625;3.00;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.796;2.989;24.631;2.99;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.806;2.960;24.636;2.99;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.816;2.930;24.641;2.99;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.826;2.901;24.646;2.98;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.836;2.871;24.650;2.98;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.846;2.842;24.654;2.98;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.856;2.812;24.658;2.97;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.866;2.783;24.662;2.94;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.876;2.754;24.666;2.86;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.886;2.727;24.670;2.80;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.896;2.699;24.676;2.77;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.906;2.673;24.682;2.76;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.916;2.646;24.689;2.75;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.926;2.620;24.697;2.74;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.936;2.593;24.705;2.74;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.946;2.567;24.714;2.73;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.956;2.542;24.723;2.73;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.966;2.516;24.733;2.73;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.976;2.491;24.743;2.72;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.986;2.466;24.754;2.72;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
11.996;2.441;24.765;2.72;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.006;2.417;24.776;2.72;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.016;2.392;24.788;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.026;2.368;24.800;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.036;2.344;24.813;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.046;2.320;24.826;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.056;2.296;24.839;2.70;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.066;2.273;24.852;2.70;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.076;2.250;24.866;2.70;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.086;2.226;24.880;2.70;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.096;2.204;24.894;2.69;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.106;2.180;24.908;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.116;2.157;24.922;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.126;2.134;24.935;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.136;2.110;24.949;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.146;2.086;24.962;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.156;2.063;24.975;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.166;2.039;24.988;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.176;2.015;25.001;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.186;1.991;25.013;2.71;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.196;1.967;25.026;2.70;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.206;1.943;25.038;2.70;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.216;1.919;25.050;2.65;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.226;1.895;25.061;2.59;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.236;1.872;25.072;2.56;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.246;1.848;25.082;2.55;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.256;1.825;25.091;2.55;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.266;1.801;25.100;2.55;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.276;1.777;25.108;2.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.286;1.752;25.116;2.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.296;1.728;25.123;2.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.306;1.704;25.130;2.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.316;1.679;25.137;2.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.326;1.655;25.143;2.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.336;1.630;25.149;2.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
12.346;1.605;25.155;2.54;0.000;0.000;0.000;Infinity;0.000;0.000;0.0
